ID,"Street Address
City, State","Building
Registration
Number",HPD-BIN,HUD_ID,HPD-BBL,HPD-complaints S1-2019,HPD-complaints S2-2020,increase
106203099999999991020800025,"505 W 148TH ST
NEW YORK, NY",110860,1062030,9999999999,1020800025,#N/A,#N/A,#N/A
106199199999999991020790039,"506 W 148TH ST
NEW YORK, NY",104864,1061991,9999999999,1020790039,#N/A,#N/A,#N/A
106206699999999991020800122,"515 W 148TH ST
NEW YORK, NY",117319,1062066,9999999999,1020800122,#N/A,#N/A,#N/A
106202799999999991020800021,"519 W 148TH ST
NEW YORK, NY",110654,1062027,9999999999,1020800021,#N/A,#N/A,#N/A
106206599999999991020800120,"521 W 148TH ST
NEW YORK, NY",125391,1062065,9999999999,1020800120,#N/A,#N/A,#N/A
106199599999999991020790046,"522 W 148TH ST
NEW YORK, NY",122238,1061995,9999999999,1020790046,#N/A,#N/A,#N/A
106202599999999991020800019,"525 W 148TH ST
NEW YORK, NY",138837,1062025,9999999999,1020800019,#N/A,#N/A,#N/A
106202499999999991020800018,"529 W 148TH ST
NEW YORK, NY",129915,1062024,9999999999,1020800018,#N/A,#N/A,#N/A
106199699999999991020790047,"530 W 148TH ST
NEW YORK, NY",129914,1061996,9999999999,1020790047,#N/A,#N/A,#N/A
106206399999999991020800116,"533 W 148TH ST
NEW YORK, NY",126320,1062063,9999999999,1020800116,#N/A,#N/A,#N/A
106202299999999991020800016,"535 W 148TH ST
NEW YORK, NY",117284,1062022,9999999999,1020800016,#N/A,#N/A,#N/A
106202199999999991020800015,"537 W 148TH ST
NEW YORK, NY",109446,1062021,9999999999,1020800015,#N/A,#N/A,#N/A
106201199999999991020790149,"538 W 148TH ST
NEW YORK, NY",138480,1062011,9999999999,1020790149,#N/A,#N/A,#N/A
106200099999999991020790051,"544 W 148TH ST
NEW YORK, NY",129753,1062000,9999999999,1020790051,#N/A,#N/A,#N/A
106200199999999991020790052,"546 W 148TH ST
NEW YORK, NY",123735,1062001,9999999999,1020790052,#N/A,#N/A,#N/A
106206299999999991020800110,"551 W 148TH ST
NEW YORK, NY",115926,1062062,9999999999,1020800110,#N/A,#N/A,#N/A
106200399999999991020790054,"552 W 148TH ST
NEW YORK, NY",124092,1062003,9999999999,1020790054,#N/A,#N/A,#N/A
106201899999999991020800010,"553 W 148TH ST
NEW YORK, NY",115917,1062018,9999999999,1020800010,#N/A,#N/A,#N/A
106201799999999991020800009,"555 W 148TH ST
NEW YORK, NY",115918,1062017,9999999999,1020800009,#N/A,#N/A,#N/A
106242399999999991020940037,"606 W 148TH ST
NEW YORK, NY",108484,1062423,9999999999,1020940037,#N/A,#N/A,#N/A
106243299999999991020940139,"614 W 148TH ST
NEW YORK, NY",111792,1062432,9999999999,1020940139,#N/A,#N/A,#N/A
106151899999999991020630037,"404 W 149TH ST
NEW YORK, NY",127010,1061518,9999999999,1020630037,#N/A,#N/A,#N/A
106151999999999991020630038,"406 W 149TH ST
NEW YORK, NY",131202,1061519,9999999999,1020630038,#N/A,#N/A,#N/A
106152099999999991020630039,"408 W 149TH ST
NEW YORK, NY",121039,1061520,9999999999,1020630039,#N/A,#N/A,#N/A
106152199999999991020630040,"412 W 149TH ST
NEW YORK, NY",119105,1061521,9999999999,1020630040,#N/A,#N/A,#N/A
106209799999999991020810028,"503 W 149TH ST
NEW YORK, NY",102213,1062097,9999999999,1020810028,#N/A,#N/A,#N/A
106204199999999991020800038,"508 W 149TH ST
NEW YORK, NY",121534,1062041,9999999999,1020800038,#N/A,#N/A,#N/A
106206899999999991020800138,"510 W 149TH ST
NEW YORK, NY",121536,1062068,9999999999,1020800138,#N/A,#N/A,#N/A
106213099999999991020810124,"511 W 149TH ST
NEW YORK, NY",132750,1062130,9999999999,1020810124,#N/A,#N/A,#N/A
106204299999999991020800039,"512 W 149TH ST
NEW YORK, NY",126424,1062042,9999999999,1020800039,#N/A,#N/A,#N/A
106209399999999991020817502,"513 W 149TH ST
NEW YORK, NY",123730,1062093,9999999999,1020817502,#N/A,#N/A,#N/A
106204399999999991020800040,"514 W 149TH ST
NEW YORK, NY",127927,1062043,9999999999,1020800040,#N/A,#N/A,#N/A
106204499999999991020800041,"518 W 149TH ST
NEW YORK, NY",127577,1062044,9999999999,1020800041,#N/A,#N/A,#N/A
106209199999999991020810022,"519 W 149TH ST
NEW YORK, NY",127925,1062091,9999999999,1020810022,#N/A,#N/A,#N/A
106207099999999991020800141,"520 W 149TH ST
NEW YORK, NY",130961,1062070,9999999999,1020800141,#N/A,#N/A,#N/A
106212899999999991020810121,"521 W 149TH ST
NEW YORK, NY",127941,1062128,9999999999,1020810121,#N/A,#N/A,#N/A
106208899999999991020810019,"529 W 149TH ST
NEW YORK, NY",124932,1062088,9999999999,1020810019,#N/A,#N/A,#N/A
106207299999999991020800144,"530 W 149TH ST
NEW YORK, NY",117915,1062072,9999999999,1020800144,#N/A,#N/A,#N/A
106205099999999991020800047,"536 W 149TH ST
NEW YORK, NY",114295,1062050,9999999999,1020800047,#N/A,#N/A,#N/A
106205199999999991020807501,"540 W 149TH ST
NEW YORK, NY",113122,1062051,9999999999,1020807501,#N/A,#N/A,#N/A
106212599999999991020810113,"545 W 149TH ST
NEW YORK, NY",130368,1062125,9999999999,1020810113,#N/A,#N/A,#N/A
106155299999999991020640042,"416 W 150TH ST
NEW YORK, NY",125043,1061552,9999999999,1020640042,#N/A,#N/A,#N/A
106155399999999991020640043,"420 W 150TH ST
NEW YORK, NY",122863,1061553,9999999999,1020640043,#N/A,#N/A,#N/A
106215499999999991020820027,"501 W 150TH ST
NEW YORK, NY",130016,1062154,9999999999,1020820027,#N/A,#N/A,#N/A
106217599999999991020820126,"503 W 150TH ST
NEW YORK, NY",136237,1062175,9999999999,1020820126,#N/A,#N/A,#N/A
106215399999999991020820026,"505 W 150TH ST
NEW YORK, NY",130317,1062153,9999999999,1020820026,#N/A,#N/A,#N/A
106210699999999991020810037,"506 W 150TH ST
NEW YORK, NY",124909,1062106,9999999999,1020810037,#N/A,#N/A,#N/A
106215099999999991020820023,"513 W 150TH ST
NEW YORK, NY",117864,1062150,9999999999,1020820023,1,,
106214999999999991020820022,"517 W 150TH ST
NEW YORK, NY",124074,1062149,9999999999,1020820022,1,,
106213199999999991020810140,"518 W 150TH ST
NEW YORK, NY",116311,1062131,9999999999,1020810140,#N/A,#N/A,#N/A
106214799999999991020820020,"523 W 150TH ST
NEW YORK, NY",116066,1062147,9999999999,1020820020,#N/A,#N/A,#N/A
106213299999999991020810142,"524 W 150TH ST
NEW YORK, NY",116308,1062132,9999999999,1020810142,#N/A,#N/A,#N/A
106214599999999991020820018,"529 W 150TH ST
NEW YORK, NY",111008,1062145,9999999999,1020820018,#N/A,#N/A,#N/A
106213599999999991020810146,"538 W 150TH ST
NEW YORK, NY",135460,1062135,9999999999,1020810146,#N/A,#N/A,#N/A
106211799999999991020810051,"552 W 150TH ST
NEW YORK, NY",112118,1062117,9999999999,1020810051,#N/A,#N/A,#N/A
106211899999999991020810052,"554 W 150TH ST
NEW YORK, NY",127926,1062118,9999999999,1020810052,#N/A,#N/A,#N/A
106211999999999991020810053,"556 W 150TH ST
NEW YORK, NY",130281,1062119,9999999999,1020810053,2,,
106216099999999991020820043,"512 W 151ST ST
NEW YORK, NY",120340,1062160,9999999999,1020820043,#N/A,#N/A,#N/A
106218199999999991020830016,"527 W 151ST ST
NEW YORK, NY",111841,1062181,9999999999,1020830016,#N/A,#N/A,#N/A
106217899999999991020830011,"533 W 151ST ST
NEW YORK, NY",103518,1062178,9999999999,1020830011,#N/A,#N/A,#N/A
106216699999999991020820056,"558 W 151ST ST
NEW YORK, NY",124776,1062166,9999999999,1020820056,#N/A,#N/A,#N/A
106160099999999991020660051,"450 W 152ND ST
NEW YORK, NY",105107,1061600,9999999999,1020660051,#N/A,#N/A,#N/A
106160399999999991020660056,"460 W 152ND ST
NEW YORK, NY",131042,1061603,9999999999,1020660056,#N/A,#N/A,#N/A
106160899999999991020677501,"479 W 152ND ST
NEW YORK, NY",111723,1061608,9999999999,1020677501,#N/A,#N/A,#N/A
106223299999999991020840025,"509 W 152ND ST
NEW YORK, NY",111722,1062232,9999999999,1020840025,#N/A,#N/A,#N/A
106222699999999991020840017,"527 W 152ND ST
NEW YORK, NY",126052,1062226,9999999999,1020840017,#N/A,#N/A,#N/A
106222599999999991020840016,"529 W 152ND ST
NEW YORK, NY",125340,1062225,9999999999,1020840016,#N/A,#N/A,#N/A
106222499999999991020840015,"531 W 152ND ST
NEW YORK, NY",112659,1062224,9999999999,1020840015,#N/A,#N/A,#N/A
106222299999999991020840013,"537 W 152ND ST
NEW YORK, NY",130797,1062222,9999999999,1020840013,#N/A,#N/A,#N/A
106225699999999991020840106,"555 W 152ND ST
NEW YORK, NY",126406,1062256,9999999999,1020840106,#N/A,#N/A,#N/A
106221799999999991020840006,"557 W 152ND ST
NEW YORK, NY",137785,1062217,9999999999,1020840006,#N/A,#N/A,#N/A
106221199999999991020830162,"596 W 152ND ST
NEW YORK, NY",112399,1062211,9999999999,1020830162,#N/A,#N/A,#N/A
106220899999999991020830063,"598 W 152ND ST
NEW YORK, NY",100487,1062208,9999999999,1020830063,#N/A,#N/A,#N/A
106246899999999991020990025,"611 W 152ND ST
NEW YORK, NY",107870,1062468,9999999999,1020990025,#N/A,#N/A,#N/A
106163599999999991020670056,"458 W 153RD ST
NEW YORK, NY",106581,1061635,9999999999,1020670056,#N/A,#N/A,#N/A
106165799999999991020680008,"459 W 153RD ST
NEW YORK, NY",125981,1061657,9999999999,1020680008,#N/A,#N/A,#N/A
106226299999999991020840144,"518 W 153RD ST
NEW YORK, NY",129511,1062262,9999999999,1020840144,#N/A,#N/A,#N/A
106224199999999991020840045,"520 W 153RD ST
NEW YORK, NY",127919,1062241,9999999999,1020840045,#N/A,#N/A,#N/A
106224299999999991020840046,"522 W 153RD ST
NEW YORK, NY",127920,1062242,9999999999,1020840046,#N/A,#N/A,#N/A
106165299999999991020680003,"1885 AMSTERDAM AVE
NEW YORK, NY",107194,1061652,9999999999,1020680003,#N/A,#N/A,#N/A
106271799999999991021150038,"1946 AMSTERDAM AVE
NEW YORK, NY",114589,1062717,9999999999,1021150038,#N/A,#N/A,#N/A
106271699999999991021150037,"1948 AMSTERDAM AVE
NEW YORK, NY",508072,1062716,9999999999,1021150037,#N/A,#N/A,#N/A
106250899999999991021080052,"1961 AMSTERDAM AVE
NEW YORK, NY",106329,1062508,9999999999,1021080052,#N/A,#N/A,#N/A
106251099999999991021080054,"1965 AMSTERDAM AVE
NEW YORK, NY",101639,1062510,9999999999,1021080054,#N/A,#N/A,#N/A
106279799999999991021180039,"2006 AMSTERDAM AVE
NEW YORK, NY",121870,1062797,9999999999,1021180039,#N/A,#N/A,#N/A
106286999999999991021200040,"2040 AMSTERDAM AVE
NEW YORK, NY",109012,1062869,9999999999,1021200040,#N/A,#N/A,#N/A
106261899999999991021100063,"2087 AMSTERDAM AVE
NEW YORK, NY",106921,1062618,9999999999,1021100063,#N/A,#N/A,#N/A
106290799999999991021210055,"2090 AMSTERDAM AVE
NEW YORK, NY",116531,1062907,9999999999,1021210055,#N/A,#N/A,#N/A
106290699999999991021210054,"2092 AMSTERDAM AVE
NEW YORK, NY",116532,1062906,9999999999,1021210054,1,,
106289999999999991021210043,"2104 AMSTERDAM AVE
NEW YORK, NY",109295,1062899,9999999999,1021210043,#N/A,#N/A,#N/A
106262999999999991021110004,"2107 AMSTERDAM AVE
NEW YORK, NY",109500,1062629,9999999999,1021110004,#N/A,#N/A,#N/A
106267499999999991021120012,"2183 AMSTERDAM AVE
NEW YORK, NY",141658,1062674,9999999999,1021120012,,1,
106302099999999991021260028,"79 AUDUBON AVE
NEW YORK, NY",106504,1063020,9999999999,1021260028,2,,
106304799999999991021270035,"105 AUDUBON AVE
NEW YORK, NY",131899,1063047,9999999999,1021270035,#N/A,#N/A,#N/A
106292399999999991021220052,"3890 BROADWAY
NEW YORK, NY",132017,1062923,9999999999,1021220052,,4,
106250799999999991021080039,"515 EDGECOMBE AVE
NEW YORK, NY",106160,1062507,9999999999,1021080039,#N/A,#N/A,#N/A
106331599999999991021360050,"15 FORT WASHINGTON AVE
NEW YORK, NY",107102,1063315,9999999999,1021360050,#N/A,#N/A,#N/A
106331699999999991021360052,"21 FORT WASHINGTON AVE
NEW YORK, NY",103269,1063316,9999999999,1021360052,#N/A,#N/A,#N/A
106340899999999991021390159,"235 FORT WASHINGTON AVE
NEW YORK, NY",111261,1063408,9999999999,1021390159,1,,
106340799999999991021390152,"245 FORT WASHINGTON AVE
NEW YORK, NY",105532,1063407,9999999999,1021390152,#N/A,#N/A,#N/A
106342599999999991021390221,"80 HAVEN AVE
NEW YORK, NY",111117,1063425,9999999999,1021390221,#N/A,#N/A,#N/A
106343299999999991021390289,"120 HAVEN AVE
NEW YORK, NY",116608,1063432,9999999999,1021390289,#N/A,#N/A,#N/A
106327599999999991021340195,"800 RIVERSIDE DR
NEW YORK, NY",114585,1063275,9999999999,1021340195,#N/A,#N/A,#N/A
106328299999999991021350001,"815 RIVERSIDE DR
NEW YORK, NY",130967,1063282,9999999999,1021350001,#N/A,#N/A,#N/A
106328599999999991021350004,"821 RIVERSIDE DR
NEW YORK, NY",137381,1063285,9999999999,1021350004,#N/A,#N/A,#N/A
106328699999999991021350005,"823 RIVERSIDE DR
NEW YORK, NY",109890,1063286,9999999999,1021350005,#N/A,#N/A,#N/A
106166399999999991020680026,"873 SAINT NICHOLAS AVE
NEW YORK, NY",121919,1061663,9999999999,1020680026,#N/A,#N/A,#N/A
106166499999999991020680027,"875 SAINT NICHOLAS AVE
NEW YORK, NY",121920,1061664,9999999999,1020680027,#N/A,#N/A,#N/A
106169299999999991020680062,"881 SAINT NICHOLAS AVE
NEW YORK, NY",111781,1061692,9999999999,1020680062,#N/A,#N/A,#N/A
106248599999999991021070010,"916 SAINT NICHOLAS AVE
NEW YORK, NY",115168,1062485,9999999999,1021070010,#N/A,#N/A,#N/A
106249299999999991021070110,"918 SAINT NICHOLAS AVE
NEW YORK, NY",113235,1062492,9999999999,1021070110,#N/A,#N/A,#N/A
106248699999999991021070011,"920 SAINT NICHOLAS AVE
NEW YORK, NY",114397,1062486,9999999999,1021070011,#N/A,#N/A,#N/A
106251999999999991021080067,"943 SAINT NICHOLAS AVE
NEW YORK, NY",132164,1062519,9999999999,1021080067,#N/A,#N/A,#N/A
106249599999999991021080008,"946 SAINT NICHOLAS AVE
NEW YORK, NY",127736,1062495,9999999999,1021080008,#N/A,#N/A,#N/A
106293799999999991021220116,"1071 SAINT NICHOLAS AVE
NEW YORK, NY",106998,1062937,9999999999,1021220116,#N/A,#N/A,#N/A
106306299999999991021280003,"1224 SAINT NICHOLAS AVE
NEW YORK, NY",103270,1063062,9999999999,1021280003,#N/A,#N/A,#N/A
106170199999999991020690008,"79 SAINT NICHOLAS PL
NEW YORK, NY",113041,1061701,9999999999,1020690008,#N/A,#N/A,#N/A
106166899999999991020680031,"412 W 154TH ST
NEW YORK, NY",134580,1061668,9999999999,1020680031,#N/A,#N/A,#N/A
106166999999999991020680032,"414 W 154TH ST
NEW YORK, NY",116062,1061669,9999999999,1020680032,#N/A,#N/A,#N/A
106167399999999991020680036,"422 W 154TH ST
NEW YORK, NY",124316,1061673,9999999999,1020680036,#N/A,#N/A,#N/A
106167499999999991020680037,"424 W 154TH ST
NEW YORK, NY",134239,1061674,9999999999,1020680037,#N/A,#N/A,#N/A
106272099999999991021150049,"525 W 156TH ST
NEW YORK, NY",107148,1062720,9999999999,1021150049,#N/A,#N/A,#N/A
106272299999999991021150053,"535 W 156TH ST
NEW YORK, NY",125338,1062722,9999999999,1021150053,#N/A,#N/A,#N/A
106272399999999991021150054,"537 W 156TH ST
NEW YORK, NY",125339,1062723,9999999999,1021150054,#N/A,#N/A,#N/A
106272499999999991021150056,"539 W 156TH ST
NEW YORK, NY",117200,1062724,9999999999,1021150056,#N/A,#N/A,#N/A
106268499999999991021140021,"544 W 156TH ST
NEW YORK, NY",109297,1062684,9999999999,1021140021,#N/A,#N/A,#N/A
106268299999999991021140018,"550 W 156TH ST
NEW YORK, NY",122671,1062682,9999999999,1021140018,#N/A,#N/A,#N/A
106269899999999991021140117,"552 W 156TH ST
NEW YORK, NY",110567,1062698,9999999999,1021140117,#N/A,#N/A,#N/A
106273999999999991021160047,"517 W 157TH ST
NEW YORK, NY",132537,1062739,9999999999,1021160047,#N/A,#N/A,#N/A
106274199999999991021160049,"521 W 157TH ST
NEW YORK, NY",132572,1062741,9999999999,1021160049,#N/A,#N/A,#N/A
106274599999999991021160061,"551 W 157TH ST
NEW YORK, NY",107647,1062745,9999999999,1021160061,#N/A,#N/A,#N/A
106273499999999991021160021,"522 W 158TH ST
NEW YORK, NY",121463,1062734,9999999999,1021160021,1,,
106327099999999991021340158,"628 W 158TH ST
NEW YORK, NY",130080,1063270,9999999999,1021340158,#N/A,#N/A,#N/A
106326799999999991021340155,"634 W 158TH ST
NEW YORK, NY",123619,1063267,9999999999,1021340155,#N/A,#N/A,#N/A
106326699999999991021340154,"636 W 158TH ST
NEW YORK, NY",116068,1063266,9999999999,1021340154,#N/A,#N/A,#N/A
106254799999999991021090042,"463 W 159TH ST
NEW YORK, NY",107627,1062547,9999999999,1021090042,#N/A,#N/A,#N/A
106254999999999991021090045,"467 W 159TH ST
NEW YORK, NY",107628,1062549,9999999999,1021090045,#N/A,#N/A,#N/A
106280699999999991021180056,"543 W 159TH ST
NEW YORK, NY",143187,1062806,9999999999,1021180056,#N/A,#N/A,#N/A
106280899999999991021180058,"547 W 159TH ST
NEW YORK, NY",116363,1062808,9999999999,1021180058,#N/A,#N/A,#N/A
106282099999999991021180070,"571 W 159TH ST
NEW YORK, NY",104865,1062820,9999999999,1021180070,#N/A,#N/A,#N/A
106253999999999991021090026,"428 W 160TH ST
NEW YORK, NY",106373,1062539,9999999999,1021090026,#N/A,#N/A,#N/A
106283799999999991021190047,"509 W 160TH ST
NEW YORK, NY",104922,1062837,9999999999,1021190047,#N/A,#N/A,#N/A
100000099999999991021180022,"540 W 160TH ST
NEW YORK, NY",138331,1000000,9999999999,1021180022,#N/A,#N/A,#N/A
106279199999999991021180021,"544 W 160TH ST
NEW YORK, NY",130675,1062791,9999999999,1021180021,#N/A,#N/A,#N/A
106278899999999991021180017,"552 W 160TH ST
NEW YORK, NY",130035,1062788,9999999999,1021180017,#N/A,#N/A,#N/A
106278899999999991021180017,"552 W 160TH ST
NEW YORK, NY",100035,1062788,9999999999,1021180017,#N/A,#N/A,#N/A
106331199999999991021360040,"656 W 160TH ST
NEW YORK, NY",130691,1063311,9999999999,1021360040,#N/A,#N/A,#N/A
106282999999999991021190019,"560 W 161ST ST
NEW YORK, NY",137715,1062829,9999999999,1021190019,#N/A,#N/A,#N/A
106288199999999991021200060,"561 W 161ST ST
NEW YORK, NY",135488,1062881,9999999999,1021200060,#N/A,#N/A,#N/A
106282899999999991021190018,"562 W 161ST ST
NEW YORK, NY",131087,1062828,9999999999,1021190018,#N/A,#N/A,#N/A
106285099999999991021190117,"564 W 161ST ST
NEW YORK, NY",131180,1062850,9999999999,1021190117,#N/A,#N/A,#N/A
106288499999999991021200064,"569 W 161ST ST
NEW YORK, NY",106807,1062884,9999999999,1021200064,#N/A,#N/A,#N/A
108798199999999991021200066,"573 W 161ST ST
NEW YORK, NY",143747,1087981,9999999999,1021200066,#N/A,#N/A,#N/A
106288799999999991021200068,"579 W 161ST ST
NEW YORK, NY",109825,1062887,9999999999,1021200068,#N/A,#N/A,#N/A
106260199999999991021100043,"429 W 162ND ST
NEW YORK, NY",110145,1062601,9999999999,1021100043,#N/A,#N/A,#N/A
106260499999999991021100046,"435 W 162ND ST
NEW YORK, NY",132434,1062604,9999999999,1021100046,#N/A,#N/A,#N/A
106291699999999991021220012,"529 W 162ND ST
NEW YORK, NY",126214,1062916,9999999999,1021220012,#N/A,#N/A,#N/A
106291899999999991021220014,"533 W 162ND ST
NEW YORK, NY",123295,1062918,9999999999,1021220014,#N/A,#N/A,#N/A
106286199999999991021200016,"544 W 162ND ST
NEW YORK, NY",119102,1062861,9999999999,1021200016,#N/A,#N/A,#N/A
106285899999999991021200013,"554 W 162ND ST
NEW YORK, NY",118844,1062858,9999999999,1021200013,#N/A,#N/A,#N/A
106288899999999991021200111,"558 W 162ND ST
NEW YORK, NY",119470,1062888,9999999999,1021200111,#N/A,#N/A,#N/A
106285699999999991021200011,"560 W 162ND ST
NEW YORK, NY",123296,1062856,9999999999,1021200011,#N/A,#N/A,#N/A
106294399999999991021220140,"548 W 163RD ST
NEW YORK, NY",118731,1062943,9999999999,1021220140,#N/A,#N/A,#N/A
106294199999999991021220133,"549 W 163RD ST
NEW YORK, NY",108593,1062941,9999999999,1021220133,#N/A,#N/A,#N/A
106262499999999991021100073,"446 W 164TH ST
NEW YORK, NY",132151,1062624,9999999999,1021100073,#N/A,#N/A,#N/A
106337499999999991021370152,"625 W 164TH ST
NEW YORK, NY",105501,1063374,9999999999,1021370152,#N/A,#N/A,#N/A
106293099999999991021220080,"554 W 165TH ST
NEW YORK, NY",123614,1062930,9999999999,1021220080,#N/A,#N/A,#N/A
106337799999999991021370181,"602 W 165TH ST
NEW YORK, NY",115378,1063377,9999999999,1021370181,#N/A,#N/A,#N/A
107989099999999991021370174,"616 W 165TH ST
NEW YORK, NY",100291,1079890,9999999999,1021370174,1,,
107989199999999991021370174,"626 W 165TH ST
NEW YORK, NY",100292,1079891,9999999999,1021370174,1,,
181316099999999991021117502,"446 W 167TH ST
NEW YORK, NY",123804,1813160,9999999999,1021117502,#N/A,#N/A,#N/A
106266599999999991021110099,"446 W 167TH ST
NEW YORK, NY",123804,1062665,9999999999,1021110099,#N/A,#N/A,#N/A
106296399999999991021230061,"502 W 167TH ST
NEW YORK, NY",109444,1062963,9999999999,1021230061,#N/A,#N/A,#N/A
106296299999999991021230059,"504 W 167TH ST
NEW YORK, NY",126972,1062962,9999999999,1021230059,#N/A,#N/A,#N/A
106296199999999991021230057,"508 W 167TH ST
NEW YORK, NY",111662,1062961,9999999999,1021230057,#N/A,#N/A,#N/A
106298099999999991021230091,"506 W 168TH ST
NEW YORK, NY",123897,1062980,9999999999,1021230091,#N/A,#N/A,#N/A
106301299999999991021250052,"507 W 168TH ST
NEW YORK, NY",111938,1063012,9999999999,1021250052,#N/A,#N/A,#N/A
106297999999999991021230090,"508 W 168TH ST
NEW YORK, NY",141514,1062979,9999999999,1021230090,#N/A,#N/A,#N/A
106297899999999991021230089,"510 W 168TH ST
NEW YORK, NY",120251,1062978,9999999999,1021230089,#N/A,#N/A,#N/A
106297799999999991021230088,"512 W 168TH ST
NEW YORK, NY",122864,1062977,9999999999,1021230088,#N/A,#N/A,#N/A
106297599999999991021230084,"520 W 168TH ST
NEW YORK, NY",104925,1062975,9999999999,1021230084,#N/A,#N/A,#N/A
106338399999999991021380102,"600 W 169TH ST
NEW YORK, NY",105088,1063383,9999999999,1021380102,#N/A,#N/A,#N/A
106339499999999991021380159,"601 W 169TH ST
NEW YORK, NY",125291,1063394,9999999999,1021380159,#N/A,#N/A,#N/A
106339699999999991021380171,"621 W 169TH ST
NEW YORK, NY",121683,1063396,9999999999,1021380171,#N/A,#N/A,#N/A
106339899999999991021380183,"641 W 169TH ST
NEW YORK, NY",126062,1063398,9999999999,1021380183,#N/A,#N/A,#N/A
106339999999999991021380187,"647 W 169TH ST
NEW YORK, NY",106008,1063399,9999999999,1021380187,#N/A,#N/A,#N/A
106340499999999991021390140,"709 W 169TH ST
NEW YORK, NY",131858,1063404,9999999999,1021390140,#N/A,#N/A,#N/A
106305799999999991021270052,"503 W 170TH ST
NEW YORK, NY",112273,1063057,9999999999,1021270052,#N/A,#N/A,#N/A
106302799999999991021260038,"506 W 170TH ST
NEW YORK, NY",111940,1063027,9999999999,1021260038,#N/A,#N/A,#N/A
106302699999999991021260036,"510 W 170TH ST
NEW YORK, NY",104146,1063026,9999999999,1021260036,#N/A,#N/A,#N/A
106347399999999991021420015,"617 W 170TH ST
NEW YORK, NY",106206,1063473,9999999999,1021420015,#N/A,#N/A,#N/A
